"PMNUM","TIMES_SCHEDULED","TIMES_ONTIME","TIMES_LATE","TIMES_NOT_COMPLETED","AVG_PLANNED_HRS","AVG_ACTUAL_HRS"
PM172179,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172180,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172181,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172182,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172183,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172185,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172186,3,3,0,0,0.6666666666666666,1.0666666666666667
PM172187,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172188,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172189,3,3,0,0,0.6666666666666666,1.1666666666666667
PM172210,1,1,0,0,0.25,0.5
PM172211,1,1,0,0,0.25,0.5
PM172212,1,1,0,0,0.25,0.5
PM172213,1,1,0,0,0.25,0.5
PM172214,1,1,0,0,0.25,0.5
PM172215,1,1,0,0,0.25,0.5
PM172216,1,1,0,0,0.25,0.5
PM172217,1,1,0,0,0.25,0.5
PM172218,1,1,0,0,0.25,0.5
PM172219,1,1,0,0,0.25,0.5
PM172220,1,1,0,0,0.25,0.5
PM172221,1,1,0,0,0.25,0.5
PM172222,1,1,0,0,0.25,0.5
PM172223,1,1,0,0,0.25,0.5
PM172224,1,1,0,0,0.25,0.5
PM172225,1,1,0,0,0.25,0.5
PM172226,1,1,0,0,0.25,0.5
PM172227,1,1,0,0,0.25,0.5
PM172228,1,1,0,0,0.25,0.5
PM172229,1,1,0,0,0.25,0.5
PM172230,1,1,0,0,0.25,0.5
PM172231,1,1,0,0,0.25,0.5
PM172232,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172233,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172234,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172235,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172236,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172237,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172238,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172239,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172240,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172241,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172242,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172243,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172244,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172245,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172246,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172247,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172248,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172249,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172250,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172251,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172252,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172253,1,1,0,0,0.9166666666666666,0.9166666666666666
PM172267,3,3,0,0,0.5,0.5
PM172278,1,1,0,0,0.25,0.25
PM172279,13,11,2,0,1.0,0.6205128205128205
PM172280,13,11,2,0,1.0,1.0
PM172281,13,11,2,0,1.0,0.6205128205128205
PM172282,13,11,2,0,1.0,1.0
PM172285,1,1,0,0,1.0,1.0
PM172286,1,1,0,0,1.0,1.0
PM172287,1,1,0,0,1.0,1.0
PM172288,1,1,0,0,1.0,1.0
PM172293,1,1,0,0,1.25,8.0
PM172294,1,1,0,0,1.25,8.0
PM172295,1,1,0,0,1.25,8.0
PM172296,1,1,0,0,1.25,4.0
PM172298,8,8,0,0,0.5,0.5
PM172299,12,12,0,0,1.5,1.8333333333333333
PM172322,2,1,1,0,1.5,1.5
PM172369,4,4,0,0,0.25,0.25
PM172373,2,2,0,0,0.75,0.875
PM172374,2,2,0,0,0.75,0.875
PM172375,2,2,0,0,0.75,0.5
PM172376,2,2,0,0,0.75,0.5
PM172377,4,4,0,0,1.0,1.0
PM172378,4,4,0,0,1.0,1.0
PM172379,4,4,0,0,1.0,1.0
PM172380,4,4,0,0,1.0,1.0
PM172381,2,2,0,0,2.0,2.0
PM172382,2,2,0,0,2.0,2.0
PM172383,2,2,0,0,2.0,3.0
PM172384,2,2,0,0,2.0,2.0
PM172385,2,2,0,0,0.5,0.5
PM172433,1,1,0,0,1.5,1.0
PM172435,1,1,0,0,1.5,1.5
PM172436,1,1,0,0,1.5,1.5
PM172437,1,1,0,0,1.5,1.5
PM172438,1,1,0,0,1.5,1.5
PM172439,1,1,0,0,1.5,1.5
PM172440,2,1,1,0,1.5,1.5
PM172441,1,1,0,0,1.5,1.0
PM172442,1,1,0,0,1.5,1.5
PM172443,1,1,0,0,1.5,1.0
PM172444,1,1,0,0,1.5,1.5
PM172446,1,1,0,0,1.5,1.5
PM172447,1,1,0,0,1.5,1.5
PM172448,1,1,0,0,1.5,1.5
PM172449,1,1,0,0,1.5,1.5
PM172450,1,1,0,0,1.5,1.5
PM172451,1,1,0,0,1.5,1.5
PM172452,1,1,0,0,1.5,1.5
PM172453,1,1,0,0,1.5,0.75
PM172454,1,1,0,0,1.5,1.5
PM172455,1,1,0,0,1.5,1.0
PM172457,1,1,0,0,1.5,1.5
PM172458,1,1,0,0,1.5,1.5
PM172459,1,1,0,0,1.5,1.5
PM172460,1,1,0,0,1.5,1.5
PM172461,1,1,0,0,1.5,1.5
PM172462,1,1,0,0,1.5,1.5
PM172463,1,1,0,0,1.5,1.5
PM172464,1,1,0,0,1.5,1.0
PM172465,1,1,0,0,1.5,1.5
PM172466,1,1,0,0,1.5,1.0
PM172468,1,1,0,0,1.5,1.5
PM172469,1,1,0,0,1.5,1.5
PM172470,1,1,0,0,1.5,1.5
PM172471,1,1,0,0,1.5,1.5
PM172472,1,1,0,0,1.5,1.5
PM172473,1,1,0,0,1.5,1.5
PM172474,1,1,0,0,1.5,1.0
PM172475,1,1,0,0,1.5,1.5
PM172476,1,1,0,0,1.5,0.3
PM172477,1,1,0,0,1.5,1.5
PM172479,1,0,1,0,1.5,1.5
PM172480,1,0,1,0,1.5,1.5
PM172481,1,1,0,0,1.5,1.5
PM172482,1,1,0,0,1.5,1.5
PM172483,1,1,0,0,1.5,1.5
PM172484,1,1,0,0,1.5,2.0
PM172485,1,1,0,0,1.5,1.5
PM172486,1,1,0,0,1.5,2.0
PM172487,1,1,0,0,1.5,1.5
PM172488,1,1,0,0,1.5,0.75
PM172490,1,1,0,0,1.5,1.5
PM172491,1,1,0,0,1.5,1.5
PM172492,1,1,0,0,1.5,1.5
PM172493,1,1,0,0,1.5,1.5
PM172494,1,1,0,0,1.5,1.5
PM172495,1,1,0,0,1.5,1.5
PM172496,1,1,0,0,1.5,1.0
PM172497,1,1,0,0,1.5,1.5
PM172498,1,1,0,0,1.5,1.25
PM172499,1,1,0,0,1.5,1.8333333333333335
PM172500,1,1,0,0,1.5,1.8333333333333335
PM172502,1,1,0,0,1.5,1.5
PM172503,1,1,0,0,1.5,1.5
PM172504,1,0,1,0,1.5,1.5
PM172505,1,1,0,0,1.5,1.5
PM172506,1,1,0,0,1.5,1.5
PM172507,1,1,0,0,1.5,1.8333333333333335
PM172508,1,1,0,0,1.5,1.8333333333333335
PM172509,1,1,0,0,1.5,1.3
PM172510,1,1,0,0,1.5,1.3
PM172512,1,1,0,0,1.5,1.5
PM172513,1,1,0,0,1.5,1.5
PM172514,1,1,0,0,1.5,1.5
PM172515,1,1,0,0,1.5,1.5
PM172516,1,1,0,0,1.5,1.8333333333333335
PM172517,1,1,0,0,1.5,1.5
PM172518,1,1,0,0,1.5,2.0
PM172519,1,1,0,0,1.5,1.8333333333333335
PM172520,1,1,0,0,1.5,1.8333333333333335
PM172522,1,1,0,0,1.5,1.5
PM172523,1,1,0,0,1.5,1.5
PM172524,1,1,0,0,1.5,1.5
PM172525,1,1,0,0,1.5,1.5
PM172526,1,1,0,0,1.5,1.5
PM172527,1,1,0,0,1.5,1.8333333333333335
PM172528,1,1,0,0,1.5,1.3
PM172529,1,1,0,0,1.5,1.3
PM172531,1,1,0,0,1.5,1.5
PM172532,1,1,0,0,1.5,1.5
PM172533,1,1,0,0,1.5,1.5
PM172534,1,1,0,0,1.5,1.8333333333333335
PM172535,1,1,0,0,1.5,1.8333333333333335
PM172536,1,1,0,0,1.5,1.5
PM172537,1,1,0,0,1.5,1.8333333333333335
PM172538,1,1,0,0,1.5,1.5
PM172540,1,1,0,0,1.5,1.5
PM172541,1,1,0,0,1.5,1.5
PM172542,1,0,1,0,1.5,1.5
PM172543,1,1,0,0,1.5,1.5
PM172544,1,1,0,0,1.5,1.5
PM172545,1,1,0,0,1.5,2.0
PM172546,1,1,0,0,1.5,1.8333333333333335
PM172547,1,1,0,0,1.5,1.5
PM172548,1,1,0,0,1.5,1.3
PM172549,1,1,0,0,1.5,1.3
PM172551,1,1,0,0,1.5,1.5
PM172552,1,1,0,0,1.5,1.5
PM172553,1,1,0,0,1.5,1.5
PM172554,1,1,0,0,1.5,0.21666666666666667
PM172555,1,1,0,0,1.5,1.5
PM172556,1,1,0,0,1.5,1.5
PM172557,1,1,0,0,1.5,2.0
PM172558,1,1,0,0,1.5,2.0
PM172559,1,1,0,0,1.5,1.5
PM172560,1,1,0,0,1.5,1.5
PM172562,1,1,0,0,1.5,1.5
PM172563,1,1,0,0,1.5,1.5
PM172564,1,1,0,0,1.5,1.5
PM172565,1,1,0,0,1.5,1.0
PM172566,1,1,0,0,1.5,1.5
PM172567,1,1,0,0,1.5,1.0
PM172568,1,1,0,0,1.5,2.0
PM172569,1,1,0,0,1.5,1.0
PM172570,1,1,0,0,1.5,1.5
PM172571,1,1,0,0,1.5,1.0
PM172572,1,1,0,0,1.5,1.5
PM172574,1,1,0,0,1.5,1.5
PM172575,1,1,0,0,1.5,1.5
PM172576,1,1,0,0,1.5,1.5
PM172577,1,1,0,0,1.5,1.5
PM172578,1,0,1,0,1.5,1.0
PM172579,1,1,0,0,1.5,1.5
PM172580,1,1,0,0,1.5,1.5
PM172581,1,1,0,0,1.5,1.0
PM172582,1,1,0,0,1.5,1.5
PM172583,1,1,0,0,1.5,1.0
PM172584,1,1,0,0,1.5,1.5
PM172586,1,1,0,0,1.5,1.5
PM172587,1,1,0,0,1.5,1.0
PM172588,2,2,0,0,1.5,1.5
PM172589,2,1,1,0,1.5,1.0
PM172590,1,1,0,0,1.5,1.5
PM172591,1,1,0,0,1.5,1.8333333333333335
PM172592,1,1,0,0,1.5,1.5
PM172593,1,1,0,0,1.5,1.5
PM172594,1,1,0,0,1.5,1.0
PM172595,1,1,0,0,1.5,1.0
PM172596,1,1,0,0,1.5,1.5
PM172597,1,1,0,0,1.5,1.0
PM172598,1,0,1,0,1.5,1.5
PM172599,1,1,0,0,1.5,1.0
PM172600,2,2,0,0,1.5,1.5
PM172601,1,1,0,0,1.5,1.0
PM172602,1,1,0,0,1.5,1.5
PM172603,1,1,0,0,1.5,1.0
PM172604,1,1,0,0,1.5,1.5
PM172605,1,1,0,0,1.5,2.0
PM172606,1,1,0,0,1.5,1.0
PM172607,2,2,0,0,1.5,1.5
PM172608,2,2,0,0,1.5,1.0
PM172609,1,1,0,0,1.5,1.5
PM172611,1,1,0,0,1.5,1.5
PM172612,1,1,0,0,1.5,1.5
PM172613,1,1,0,0,1.5,1.5
PM172614,1,1,0,0,1.5,1.5
PM172615,1,1,0,0,1.5,1.5
PM172616,1,1,0,0,1.5,1.5
PM172617,1,1,0,0,1.5,1.5
PM172618,1,0,1,0,1.5,1.5
PM172620,2,1,1,0,1.5,1.5
PM172621,1,0,1,0,1.5,1.5
PM172623,1,1,0,0,1.5,1.5
PM172624,1,1,0,0,1.5,1.5
PM172625,1,1,0,0,1.5,1.5
PM172626,1,1,0,0,1.5,1.5
PM172627,1,1,0,0,1.5,1.5
PM172629,1,1,0,0,1.5,1.5
PM172631,1,1,0,0,1.5,2.0
PM172632,1,0,1,0,1.5,1.5
PM172633,1,1,0,0,1.5,1.5
PM172634,2,2,0,0,1.5,1.625
PM172635,1,1,0,0,1.5,1.5
PM172637,1,1,0,0,1.5,1.75
PM172638,1,1,0,0,1.5,1.5
PM172639,1,1,0,0,1.5,1.5
PM172640,1,1,0,0,1.5,1.25
PM172641,1,1,0,0,1.5,1.75
PM172642,1,1,0,0,1.5,1.5
PM172643,1,1,0,0,1.5,2.0
PM172644,1,1,0,0,1.5,1.5
PM172645,1,1,0,0,1.5,1.5
PM172647,1,1,0,0,1.5,1.5
PM172648,1,1,0,0,1.5,2.0
PM172649,2,1,1,0,1.5,1.6666666666666667
PM172650,2,1,1,0,1.5,1.75
PM172651,2,2,0,0,1.5,1.5
PM172652,2,2,0,0,1.5,1.5
PM172653,2,2,0,0,1.5,1.75
PM172654,2,2,0,0,1.5,1.75
PM172655,2,2,0,0,1.5,1.5
PM172656,2,2,0,0,1.5,1.75
PM172657,2,2,0,0,1.5,1.5
PM172658,2,2,0,0,1.5,1.5
PM172659,2,1,1,0,1.5,1.75
PM172660,2,1,1,0,1.5,1.5
PM172661,2,2,0,0,1.5,1.75
PM172662,2,2,0,0,1.5,2.5
PM172663,2,2,0,0,1.5,1.625
PM172664,2,2,0,0,1.5,1.75
PM172665,2,2,0,0,1.5,2.0
PM172666,2,2,0,0,1.5,2.25
PM172667,2,2,0,0,1.5,1.625
PM172668,2,1,1,0,1.5,1.5
PM172669,2,2,0,0,1.5,1.375
PM172670,2,2,0,0,1.5,1.5
PM172671,2,2,0,0,1.5,1.5
PM172672,2,1,1,0,1.5,1.5
PM172673,2,2,0,0,1.5,1.5
PM172836,12,12,0,0,5.5,4.9375
PM172837,12,12,0,0,5.5,5.5
PM172886,1,1,0,0,1.0,1.0
PM172887,1,1,0,0,1.0,1.0
PM172888,1,1,0,0,1.0,1.0
PM172904,2,2,0,0,0.3333333333333333,0.5
PM172905,2,2,0,0,0.3333333333333333,0.5
PM172906,2,2,0,0,0.3333333333333333,0.5
PM172907,2,2,0,0,0.3333333333333333,0.5
PM172908,2,2,0,0,0.3333333333333333,0.3333333333333333
PM172909,2,2,0,0,0.3333333333333333,0.3333333333333333
PM172910,2,2,0,0,0.3333333333333333,0.5
PM172911,2,2,0,0,0.3333333333333333,0.5
PM172912,2,2,0,0,0.3333333333333333,0.5
PM172913,2,2,0,0,0.3333333333333333,0.5
PM172914,2,2,0,0,0.3333333333333333,0.5
PM172915,2,2,0,0,0.3333333333333333,0.5
PM172916,2,2,0,0,0.3333333333333333,0.5
PM172917,2,2,0,0,0.3333333333333333,0.5
PM173016,1,1,0,0,3.0,3.0
PM173017,1,1,0,0,3.0,3.0
PM173018,1,1,0,0,3.0,4.0
PM173019,1,1,0,0,3.0,3.0
PM173020,1,1,0,0,3.0,1.5
PM173028,1,1,0,0,2.25,0.16666666666666666
PM173030,1,1,0,0,2.25,0.16666666666666666
PM173033,1,1,0,0,2.0,0.16666666666666666
PM173036,1,1,0,0,2.0,0.16666666666666666
PM173078,2,2,0,0,0.3333333333333333,0.5
PM173079,2,2,0,0,0.3333333333333333,0.5
PM173080,2,2,0,0,0.3333333333333333,0.5
PM173081,2,2,0,0,0.3333333333333333,0.75
PM173082,2,2,0,0,0.3333333333333333,0.75
PM173083,2,2,0,0,0.3333333333333333,0.75
PM173084,2,1,1,0,0.3333333333333333,0.41666666666666663
PM173085,2,1,1,0,0.3333333333333333,0.41666666666666663
PM173086,2,1,1,0,0.3333333333333333,0.41666666666666663
PM173087,2,1,1,0,0.3333333333333333,0.41666666666666663
PM173088,2,1,1,0,0.3333333333333333,0.41666666666666663
PM173089,2,1,1,0,0.3333333333333333,0.41666666666666663
PM173090,2,1,1,0,0.3333333333333333,0.41666666666666663
PM173091,2,1,1,0,0.3333333333333333,0.41666666666666663
PM173230,1,1,0,0,3.0,3.0
PM173231,1,1,0,0,3.0,4.0
PM173232,1,1,0,0,3.0,1.0
PM173233,1,1,0,0,3.0,1.0
PM173391,13,13,0,0,2.0,1.8474358974358973
PM173740,52,51,1,0,2.0,1.9711538461538463
PM173745,11,11,0,0,0.5,0.5
PM173747,1,1,0,0,0.25,0.25
PM173748,1,1,0,0,0.5,0.5
PM173751,1,1,0,0,1.5,0.1
PM173754,2,2,0,0,1.5,6.0
PM173757,1,1,0,0,1.5,0.1
PM173760,2,2,0,0,1.0,5.5
PM173761,1,1,0,0,0.5,0.5
PM173762,1,1,0,0,0.25,0.25
PM173764,2,2,0,0,3.0,5.5
PM173765,12,12,0,0,0.5,0.5
PM173767,2,2,0,0,2.0,5.5
PM173768,2,2,0,0,0.5,5.5
PM173769,2,2,0,0,0.5,5.5
PM173770,2,2,0,0,1.0,5.5
PM173771,2,1,1,0,3.0,4.0
PM173775,2,2,0,0,0.75,0.75
PM173776,2,2,0,0,0.75,0.75
PM173781,5,4,1,0,2.0,2.0
PM173782,5,5,0,0,2.0,2.0
PM173796,5,4,1,0,1.7,1.7
PM173797,5,4,1,0,1.7,1.7
PM173798,5,5,0,0,1.7,1.7
PM173799,5,5,0,0,1.7,1.7
PM173800,3,2,1,0,1.6666666666666667,1.6666666666666667
PM173803,5,3,2,0,2.0,2.0
PM173805,13,11,2,0,1.0,0.0
PM173806,52,47,5,0,1.0,0.8480769230769231
PM173808,52,47,5,0,1.0,0.8557692307692307
PM173809,52,47,5,0,1.0,0.5192307692307693
PM173810,52,48,4,0,1.0,0.5192307692307693
PM173813,1,1,0,0,1.5,0.016666666666666666
PM173814,12,12,0,0,0.5,0.5
PM173815,1,1,0,0,0.25,0.25
PM173817,4,4,0,0,0.5,0.5
PM173818,1,1,0,0,1.5,0.1
PM173819,13,13,0,0,0.5,0.5
PM173820,1,1,0,0,0.25,0.25
PM173822,4,4,0,0,0.5,0.5
PM173829,1,1,0,0,8.0,3.0
PM173834,1,1,0,0,4.0,4.0
PM173839,18,13,5,0,0.16666666666666663,0.24074074074074067
PM173840,18,13,5,0,0.16666666666666663,0.25925925925925924
PM173841,18,13,5,0,0.16666666666666663,0.25925925925925924
PM173842,18,13,5,0,0.16666666666666663,0.25925925925925924
PM173857,51,47,4,0,0.5,1.0588235294117647
PM173870,11,7,4,0,4.0,4.0
PM173879,8,7,1,0,0.5,0.5625
PM173983,11,11,0,0,8.0,7.681818181818182
PM174003,2,2,0,0,5.0,5.5
PM174004,2,2,0,0,6.0,6.0
PM174005,4,4,0,0,3.5,2.375
PM174006,4,4,0,0,1.0,0.875
PM174042,12,11,1,0,2.0,2.0
PM174045,12,6,6,0,1.0,1.0
PM174046,13,13,0,0,1.0,0.9230769230769231
PM174084,2,2,0,0,0.5,0.5
PM174212,53,53,0,0,0.5,0.5
PM174217,1,0,1,0,6.0,0.0
PM174228,3,3,0,0,16.0,27.0
PM174234,1,1,0,0,16.0,21.0
PM174239,3,3,0,0,1.0,1.0
PM174253,1,1,0,0,16.0,0.5
PM174255,1,1,0,0,0.0,0.5
PM174256,1,1,0,0,0.5,0.5
PM174257,1,1,0,0,0.5,0.5
PM174271,1,0,1,0,2.0,0.0
PM174274,2,2,0,0,0.75,0.75
PM174277,2,2,0,0,0.75,0.75
PM174279,2,2,0,0,0.75,0.75
PM174280,2,2,0,0,0.75,0.75
PM174282,2,2,0,0,0.75,0.4166666666666667
PM174296,1,1,0,0,0.5,0.5
PM174297,1,1,0,0,0.5,0.5
PM174298,1,1,0,0,0.5,0.5
PM174299,1,1,0,0,0.5,0.5
PM174300,1,1,0,0,0.5,0.5
PM174301,1,1,0,0,0.5,0.5
PM174302,1,0,1,0,0.5,0.5
PM174303,1,1,0,0,0.5,0.25
PM174304,1,1,0,0,0.5,1.0
PM174305,1,1,0,0,0.5,1.0
PM174306,1,1,0,0,0.5,1.0
PM174307,1,1,0,0,0.5,1.0
PM174308,1,1,0,0,0.5,1.0
PM174309,1,1,0,0,0.5,1.0
PM174310,1,1,0,0,0.5,1.0
PM174311,1,1,0,0,0.5,1.0
PM174312,1,0,1,0,0.5,1.0
PM174314,1,0,1,0,0.5,1.0
PM174315,1,0,1,0,0.5,1.0
PM174316,1,0,1,0,0.6666666666666666,0.5
PM174317,1,0,1,0,0.5,1.0
PM174318,1,0,1,0,0.5,1.0
PM174319,1,0,1,0,0.5,1.0
PM174320,1,0,1,0,0.6666666666666666,0.5
PM174321,1,1,0,0,0.5,1.0
PM174322,1,1,0,0,0.5,1.0
PM174323,1,1,0,0,0.5,1.0
PM174324,1,1,0,0,0.5,1.0
PM174325,1,1,0,0,0.5,0.5
PM174326,1,1,0,0,0.5,0.5
PM174327,1,1,0,0,0.5,1.0
PM174328,1,1,0,0,0.5,1.0
PM174329,1,1,0,0,0.5,1.0
PM174330,1,1,0,0,0.5,1.0
PM174331,1,1,0,0,0.5,0.5
PM174332,1,1,0,0,0.5,0.5
PM174333,1,1,0,0,0.6666666666666666,0.6666666666666666
PM174334,1,1,0,0,0.6666666666666666,0.6666666666666666
PM174335,1,1,0,0,0.6666666666666666,0.6666666666666666
PM174336,1,1,0,0,0.6666666666666666,0.6666666666666666
PM174337,1,1,0,0,0.6666666666666666,0.6666666666666666
PM174338,1,1,0,0,0.6666666666666666,0.6666666666666666
PM174344,1,1,0,0,0.5,0.5
PM174345,1,1,0,0,0.5,0.5
PM174346,1,1,0,0,0.5,0.5
PM174347,1,1,0,0,0.5,0.5
PM174348,1,1,0,0,0.5,0.5
PM174349,1,1,0,0,0.5,0.5
PM174350,1,1,0,0,0.5,0.5
PM174351,1,1,0,0,0.5,0.016666666666666666
PM174352,1,1,0,0,0.5,0.5
PM174353,1,1,0,0,0.5,0.5
PM174354,1,1,0,0,0.6666666666666666,0.5
PM174355,1,1,0,0,0.5,0.5
PM174356,1,1,0,0,0.5,0.5
PM174357,1,1,0,0,0.5,0.5
PM174358,1,1,0,0,8.0,8.0
PM174359,1,1,0,0,8.0,6.0
PM174361,1,1,0,0,8.0,8.0
PM174374,11,11,0,0,0.5,0.5
PM174375,12,12,0,0,0.5,0.5
PM174381,3,3,0,0,5.0,2.1666666666666665
PM174383,4,4,0,0,5.0,5.0
PM174384,4,3,1,0,5.0,5.0
PM174385,4,4,0,0,5.0,5.0
PM174386,4,4,0,0,5.0,5.0
PM174394,4,3,1,0,1.0,0.625
PM174395,4,3,1,0,1.0,0.625
PM174396,4,3,1,0,1.0,1.0
PM174397,4,3,1,0,1.0,1.0
PM174398,4,4,0,0,1.0,1.0
PM174399,1,1,0,0,16.0,16.0
PM174400,4,4,0,0,1.0,1.0
PM174401,4,2,2,0,1.0,1.0
PM174402,4,3,1,0,1.0,0.875
PM174403,4,4,0,0,1.0,1.0
PM174404,4,3,1,0,1.0,1.0
PM174405,4,2,2,0,1.0,1.0
PM174406,4,2,2,0,1.0,0.9375
PM174512,3,3,0,0,0.25,0.3333333333333333
PM174513,3,3,0,0,0.25,0.3333333333333333
PM174514,3,3,0,0,0.25,0.3333333333333333
PM174515,4,4,0,0,0.25,0.3125
PM174516,3,3,0,0,0.25,0.3333333333333333
PM174517,3,3,0,0,0.25,0.3333333333333333
PM174519,3,3,0,0,0.25,0.3333333333333333
PM174520,3,3,0,0,0.25,0.3333333333333333
PM174543,5,3,2,0,0.75,0.85
PM174553,1,1,0,0,0.25,0.25
PM174554,1,1,0,0,0.25,0.25
PM174555,1,1,0,0,0.25,0.25
PM174556,1,1,0,0,0.25,0.25
PM174557,1,1,0,0,0.25,0.25
PM174558,1,1,0,0,0.25,0.25
PM174559,1,1,0,0,0.25,0.25
PM174560,1,1,0,0,0.25,0.25
PM174561,1,1,0,0,0.25,0.25
PM174562,1,1,0,0,0.25,0.25
PM174563,1,1,0,0,0.25,0.25
PM174564,1,1,0,0,0.25,0.25
PM174565,1,1,0,0,0.25,0.25
PM174566,1,1,0,0,0.25,0.25
PM174567,1,1,0,0,0.25,0.25
PM174569,1,1,0,0,0.25,0.25
PM174571,1,1,0,0,0.25,0.25
PM174572,1,1,0,0,0.25,0.25
PM174573,1,1,0,0,0.25,0.25
PM174574,1,1,0,0,0.25,0.25
PM174575,1,1,0,0,0.25,0.25
PM174576,1,1,0,0,0.25,0.25
PM174577,1,1,0,0,0.25,0.25
PM174578,1,1,0,0,0.25,0.25
PM174579,1,1,0,0,0.25,0.25
PM174580,1,1,0,0,0.25,0.25
PM174581,1,1,0,0,0.25,0.25
PM174582,1,1,0,0,0.25,0.25
PM174583,1,1,0,0,0.25,0.25
PM174584,1,1,0,0,0.25,0.25
PM174585,1,1,0,0,0.25,0.25
PM174586,1,1,0,0,0.25,0.25
PM174587,1,1,0,0,0.25,0.25
PM174588,1,1,0,0,0.25,0.25
PM174589,1,1,0,0,0.25,0.25
PM174590,1,1,0,0,0.25,0.25
PM174591,1,1,0,0,0.25,0.25
PM174593,1,1,0,0,0.25,0.25
PM174594,1,1,0,0,0.25,0.25
PM174595,1,1,0,0,0.25,0.25
PM174596,1,1,0,0,0.25,0.25
PM174597,1,1,0,0,0.25,0.25
PM174598,1,1,0,0,0.25,0.25
PM174599,1,1,0,0,0.25,0.25
PM174600,1,1,0,0,0.25,0.25
PM174601,1,1,0,0,0.25,0.25
PM174602,1,1,0,0,0.25,0.25
PM174603,1,1,0,0,0.25,0.25
PM174604,1,1,0,0,0.25,0.25
PM174605,1,1,0,0,0.25,0.25
PM174606,1,1,0,0,0.25,0.25
PM174607,1,1,0,0,0.25,0.25
PM174608,1,1,0,0,0.25,0.25
PM174609,1,1,0,0,0.25,0.25
PM174610,1,1,0,0,0.25,0.25
PM174611,6,6,0,0,0.25,0.1722222222222222
PM174612,6,6,0,0,0.25,0.1722222222222222
PM174613,6,6,0,0,0.25,0.1722222222222222
PM174614,6,6,0,0,0.25,0.1722222222222222
PM174615,6,6,0,0,0.25,0.1722222222222222
PM174616,6,6,0,0,0.25,0.1722222222222222
PM174617,6,6,0,0,0.25,0.1722222222222222
PM174618,6,6,0,0,0.25,0.1722222222222222
PM174619,6,6,0,0,0.25,0.1722222222222222
PM174620,6,6,0,0,0.25,0.1722222222222222
PM174621,6,6,0,0,0.25,0.1722222222222222
PM174622,6,6,0,0,0.25,0.1722222222222222
PM174623,6,6,0,0,0.25,0.1722222222222222
PM174624,6,6,0,0,0.25,0.1722222222222222
PM174625,6,6,0,0,0.25,0.1722222222222222
PM174626,6,6,0,0,0.25,0.1722222222222222
PM174627,6,6,0,0,0.25,0.1722222222222222
PM174628,6,6,0,0,0.25,0.1722222222222222
PM174629,6,6,0,0,0.25,0.1722222222222222
PM174630,6,6,0,0,0.25,0.1722222222222222
PM174631,6,6,0,0,0.25,0.1722222222222222
PM174632,6,6,0,0,0.25,0.1722222222222222
PM174633,6,6,0,0,0.25,0.1722222222222222
PM174634,5,5,0,0,0.25,0.15666666666666668
PM174635,6,6,0,0,0.25,0.1722222222222222
PM174636,6,6,0,0,0.25,0.1722222222222222
PM174637,6,6,0,0,0.25,0.1722222222222222
PM174638,6,6,0,0,0.25,0.1722222222222222
PM174639,6,6,0,0,0.25,0.1722222222222222
PM174640,6,6,0,0,0.25,0.1722222222222222
PM174641,6,5,1,0,0.25,0.1722222222222222
PM174642,6,6,0,0,0.25,0.1722222222222222
PM174643,1,1,0,0,0.6666666666666666,0.5
PM174644,1,0,1,0,0.6666666666666666,0.5
PM174645,1,0,1,0,0.6666666666666666,0.5
PM174646,1,1,0,0,0.6666666666666666,0.5
PM174675,1,1,0,0,4.0,4.0
PM174677,1,1,0,0,4.0,4.0
PM174678,1,1,0,0,4.0,4.0
PM174679,1,1,0,0,4.0,4.0
PM174680,1,1,0,0,4.0,4.0
PM174681,1,1,0,0,4.0,4.0
PM174683,1,1,0,0,4.0,4.0
PM174684,1,1,0,0,4.0,4.0
PM174685,1,1,0,0,4.0,4.0
PM174686,1,1,0,0,4.0,4.0
